treat,size,spend,budget
FALSE,large,72.54350000000001,71.5472
FALSE,large,178.7514,171.8441
FALSE,small,28.7536,20.8932
FALSE,large,46.916500000000006,36.2873
FALSE,medium,49.150600000000004,48.001000000000005
FALSE,small,93.9599,150.696
FALSE,large,110.2829,105.9665
FALSE,small,14.439699999999998,10.077100000000002
FALSE,large,146.878,222.5177
FALSE,small,50.678700000000006,49.5979
FALSE,small,39.7971,38.642
FALSE,small,20.0217,19.5114
FALSE,large,53.6706,101.9711
FALSE,large,81.80980000000001,68.56360000000001
FALSE,small,13.780100000000001,12.7817
FALSE,large,82.55550000000001,82.5468
FALSE,large,19.462899999999998,14.439699999999998
FALSE,large,6.4648,4.7923
FALSE,large,234.2672,233.9076
FALSE,small,17.7092,16.5787
FALSE,small,9.4997,7.5198
FALSE,small,18465.9134,30848.21
FALSE,small,69.6616,60.8404
FALSE,small,44.2303,42.8915
FALSE,small,93.7555,68.516
FALSE,small,104.8935,203.35139999999998
FALSE,small,283.9945,283.73179999999996
FALSE,small,96.4749,94.1433
FALSE,large,657.2596000000001,621.8793000000001
FALSE,large,142.51749999999998,139.19809999999998
FALSE,small,29.7758,24.1872
FALSE,medium,39.4059,39.164100000000005
FALSE,small,13.834700000000002,11.517900000000001
FALSE,large,225.7353,221.3433
FALSE,small,5.0766,3.7753
FALSE,large,32.0169,27.2426
FALSE,medium,38.3688,25.7793
FALSE,medium,104.88300000000001,103.5464
FALSE,large,49.1372,39.797700000000006
FALSE,small,15.4423,10.458200000000001
FALSE,small,843.7174,809.556
FALSE,large,331.2322,316.7248
FALSE,small,485.39619999999996,99.8392
FALSE,large,7421.9964,7381.903499999999
FALSE,small,7.1881,6.8483
FALSE,small,17.2835,11.792300000000001
FALSE,large,87.5428,75.253
FALSE,small,1204.0195,998.8178
FALSE,large,1683.5713,1655.5167000000001
FALSE,small,16.8642,14.7166
FALSE,small,15.703,12.6817
FALSE,medium,8404.514500000001,11830.5555
FALSE,large,104.4473,103.07900000000001
FALSE,medium,55.3665,52.256600000000006
FALSE,small,57.8245,14.3249
FALSE,large,1005.7912,999.8588000000001
FALSE,large,454.36019999999996,649.9745
FALSE,large,112.6533,112.35770000000001
FALSE,small,16.6312,14.9012
FALSE,medium,154.32989999999998,149.28959999999998
FALSE,small,29.448,25.3979
FALSE,large,85.1352,99.42660000000001
FALSE,large,104.24430000000001,140.1755
FALSE,small,93.9374,90.84190000000001
FALSE,small,7867.796899999999,5946.5337
FALSE,medium,203.5657,202.37169999999998
FALSE,medium,24.6405,24.5142
FALSE,medium,9605.1203,9366.795
FALSE,large,96.6801,89.187
FALSE,small,20.4571,16.9714
FALSE,large,6.9443,5.986700000000001
FALSE,small,58.016400000000004,63.9523
FALSE,large,5005.6389,8327.0933
FALSE,small,72004.95629999999,114480.1388
FALSE,large,711.8505,670.2255
FALSE,small,16.1435,12.065100000000001
FALSE,small,68.1592,63.800000000000004
FALSE,small,13.8719,9.1914
FALSE,large,7.5178,6.880800000000001
FALSE,small,2004.5332,2008.6717
FALSE,large,97.07520000000001,89.0013
FALSE,small,53.7289,53.3637
FALSE,small,15.6144,8.4862
FALSE,small,1666.824,625.1828
FALSE,medium,106.8869,106.4982
TRUE,small,88.0844,86.2136
TRUE,small,34.765,30.7093
TRUE,small,24.4924,20.7108
TRUE,small,6.5601,9.188
TRUE,small,354.3853,339.3743
TRUE,small,13.831199999999999,10.886800000000001
TRUE,small,15.1887,12.195799999999998
TRUE,small,14.220300000000002,13.9316
TRUE,small,10.2386,9.1438
TRUE,large,2004.6832,2917.1209
TRUE,large,20.9579,17.1954
TRUE,large,23.1253,19.7429
TRUE,large,47.2152,46.878600000000006
TRUE,large,41.391000000000005,33.3242
TRUE,medium,37.481500000000004,37.1869
TRUE,small,155.0008,138.9226
TRUE,large,6959.7411999999995,5656.8044
TRUE,small,153.4501,149.3962
TRUE,small,254.3355,467.7384
TRUE,large,41.9174,38.108700000000006
TRUE,small,14.9575,5.7515
TRUE,small,14.7717,14.378499999999999
TRUE,small,2404.1742999999997,2388.2803999999996
TRUE,small,21.3631,7.0326
TRUE,small,215676.90430000002,91153.54329999999
TRUE,small,20.8505,6.9301
TRUE,small,64.6007,59.806000000000004
TRUE,small,14.8689,8.7545
TRUE,small,33.0244,30.837
TRUE,small,56.2669,35.528000000000006
TRUE,small,61.0992,42.520900000000005
TRUE,small,48.6432,43.5929
TRUE,large,129.9563,119.1923
TRUE,small,105.3685,98.7262
TRUE,small,18.7638,14.9646
TRUE,medium,803.8426000000001,1078.0949
TRUE,small,1816.4554,366.05109999999996
TRUE,small,7203.466899999999,3581.0002999999997
TRUE,large,1296.8573000000001,1279.3678
TRUE,medium,1792.9985000000001,1785.355
TRUE,small,11.367799999999999,17.1509
TRUE,small,53.0353,63.3331
TRUE,small,54.4103,57.4878
TRUE,medium,198.6052,194.33419999999998
TRUE,small,104.9302,144.9418
TRUE,small,46.234700000000004,35.773
TRUE,medium,267.8637,269.38599999999997
TRUE,small,731.3958,499.84839999999997
TRUE,small,39.2627,38.9189
TRUE,large,832.6564000000001,812.3805000000001
TRUE,small,34.4228,32.9041
TRUE,small,58.0538,108.8655
TRUE,small,53.3232,56.1154
TRUE,small,6.0638000000000005,5.8951
TRUE,small,6.653700000000001,6.1397
TRUE,small,34.1853,53.565000000000005
TRUE,large,131.773,130.3755
TRUE,small,7.6237,7.6021
TRUE,large,7.84,6.6977
TRUE,large,8.0288,6.8456
TRUE,large,7.103,5.1206000000000005
TRUE,large,9.0556,7.8569
TRUE,small,1964.3006,2045.0425
TRUE,small,39.1263,38.899
TRUE,small,16.0494,14.5961
TRUE,small,17.0722,26.665699999999998
TRUE,small,27.1987,34.8703
TRUE,small,19.5255,14.9966
TRUE,small,259.24060000000003,74.7269
TRUE,large,695.3776,865.0138000000001
TRUE,medium,18.3042,17.8383
TRUE,large,100.3754,99.8994
TRUE,large,39.3543,31.8426
TRUE,large,39.904300000000006,34.647
TRUE,large,172.17919999999998,156.81869999999998
TRUE,large,240.3995,230.24589999999998
TRUE,large,144003.84040000002,120768.3578
TRUE,small,31.9021,23.0014
TRUE,large,137.762,136.6368
TRUE,large,250.09449999999998,229.2371
TRUE,medium,27.3568,47.360600000000005
TRUE,small,150003.7819,140254.5546
TRUE,large,153.29999999999998,147.6503
TRUE,large,324.75169999999997,317.8545
TRUE,large,205.66449999999998,201.54579999999999
TRUE,large,155.73389999999998,143.2337
TRUE,small,10.7854,8.8661
TRUE,small,15.7272,14.4815
TRUE,small,20.340999999999998,20.1999
TRUE,small,10.549199999999999,10.4147
TRUE,small,33.8936,31.8513
TRUE,small,21.3185,18.1595
TRUE,medium,24003.8141,23722.5201
TRUE,medium,6005.2182,5383.3643999999995
TRUE,small,46.32,45.4116
TRUE,small,104.7377,193.6499
TRUE,small,81.8325,81.4944
TRUE,medium,24004.4722,23693.4219
TRUE,small,73.783,60.645700000000005
TRUE,large,159.56889999999999,151.31369999999998
TRUE,large,134.64569999999998,132.5343
TRUE,large,27.0961,26.391299999999998
TRUE,large,49.431900000000006,81.7669
TRUE,large,6.4853000000000005,6.2668
TRUE,large,4.8781,4.5181000000000004
TRUE,large,536.0805,1051.9703
TRUE,large,66.6927,65.2504
TRUE,small,14.432500000000001,13.360399999999998
TRUE,large,204.77419999999998,356.6882
TRUE,large,230.8842,208.32729999999998
TRUE,small,12.2166,16.8956
TRUE,small,6.168100000000001,5.640700000000001
TRUE,small,1114.1033,638.0070000000001
TRUE,small,6.9378,6.1397
TRUE,medium,23.090899999999998,21.0861
TRUE,small,8.6811,10.941600000000001
TRUE,small,195240.27860000002,173598.33630000002
TRUE,small,8.3613,8.3462
TRUE,small,24005.4578,38962.597299999994
TRUE,small,18.7071,18.4488
TRUE,large,24006.2321,23586.4261
TRUE,small,8.7071,12.383700000000001
TRUE,small,24.6795,20.5523
TRUE,small,11.921700000000001,8.2211
TRUE,small,108.548,115.8871
TRUE,large,9.9194,9.376999999999999
TRUE,small,50.265800000000006,71.805
TRUE,large,48.2299,41.726200000000006
TRUE,small,129.8105,124.2757
TRUE,large,9.3893,8.3176
TRUE,small,26.7488,21.7322
TRUE,medium,13.9469,10.2636
TRUE,small,20.7633,16.9782
TRUE,small,103.42060000000001,102.587
TRUE,small,28.7294,25.506899999999998
TRUE,small,114.6126,112.0687
TRUE,small,28.1561,14.4394
TRUE,small,30.9819,26.752499999999998
TRUE,small,9.1037,8.863
TRUE,small,6.6724,8.921
TRUE,small,28.3269,28.1068
TRUE,small,21602.6655,8161.8583
TRUE,small,21.8645,19.2348
TRUE,small,21.673299999999998,21.644
TRUE,small,446.7561,424.444
TRUE,medium,10.6476,9.257000000000001
TRUE,medium,9.0503,6.923500000000001
TRUE,medium,9.045,8.1678
TRUE,medium,11.2042,8.6149
TRUE,medium,10.0922,7.0456
TRUE,medium,8.7081,7.9267
TRUE,medium,8.899799999999999,6.9805
TRUE,medium,10.336300000000001,10.1954
TRUE,small,35.5595,34.2236
TRUE,medium,9.6074,6.998
TRUE,large,25.738799999999998,25.4424
TRUE,large,20.8969,20.6605
TRUE,small,2233.131,2595.5323999999996
TRUE,large,68.9867,68.52250000000001
TRUE,large,24.1322,24.0931
TRUE,small,103.96300000000001,129.013
TRUE,small,24.0674,23.7702
TRUE,small,154.9448,270.02459999999996
TRUE,small,9.6358,8.861699999999999
TRUE,large,43.8132,41.898900000000005
TRUE,large,56.2847,90.7282
TRUE,small,9.1095,8.7843
TRUE,large,83.9537,71.5504
TRUE,medium,31.807,26.6693
TRUE,large,149.20319999999998,145.56179999999998
TRUE,small,231.7171,225.07829999999998
TRUE,small,49.7524,44.304700000000004
TRUE,small,2061.3999,1975.4242000000002
TRUE,large,147.20659999999998,143.8339
TRUE,small,51.395,49.677800000000005
TRUE,large,148.0743,254.1583
TRUE,medium,30.2118,45.5334
TRUE,large,69.29990000000001,126.87650000000001
TRUE,large,74.0843,128.3294
TRUE,large,100.25880000000001,174.2343
TRUE,small,23.855999999999998,16.898600000000002
TRUE,small,20.855999999999998,11.0183
TRUE,large,70.2048,111.1434
TRUE,small,11.6295,7.8343
TRUE,medium,26.759,20.061799999999998
TRUE,small,201.66039999999998,170.24499999999998
TRUE,large,75.3673,106.32350000000001
TRUE,medium,5.9125,5.120900000000001
TRUE,medium,11.071200000000001,8.521799999999999
TRUE,medium,21.4077,18.1014
TRUE,medium,10.4668,7.494
TRUE,medium,10.627600000000001,8.6155
TRUE,medium,8.5145,6.1083
TRUE,medium,25.9989,21.8748
TRUE,medium,40.595000000000006,37.1191
TRUE,large,711.3305,705.5647
TRUE,medium,66.0433,60.351400000000005
TRUE,small,5.6543,7.050000000000001
TRUE,small,204.4131,251.50619999999998
TRUE,small,453.933,721.7958000000001
TRUE,medium,61.6495,59.9632
TRUE,small,210.6325,349.7799
TRUE,medium,61.3051,59.494600000000005
TRUE,small,55.534400000000005,55.4405
TRUE,small,1004.0045,1867.5305
TRUE,small,4.5627,5.587400000000001
TRUE,small,13.296600000000002,9.4452
TRUE,large,62.673,59.3857
TRUE,small,33.754200000000004,27.1055
TRUE,small,22.427699999999998,13.373999999999999
TRUE,small,8.0702,7.2579
TRUE,small,27.872999999999998,20.0553
TRUE,small,484.222,291.2718
TRUE,small,14.115100000000002,7.280900000000001
TRUE,small,2830.1960999999997,2755.4847
TRUE,medium,67.797,65.126
TRUE,large,651.4361,651.2375000000001
TRUE,medium,83.31750000000001,78.4972
TRUE,small,44.4025,42.2796
TRUE,small,15.149799999999999,11.282399999999999
TRUE,small,9.2223,12.468599999999999
TRUE,small,25.1679,22.450499999999998
TRUE,small,26.933899999999998,23.8979
TRUE,small,704.4876,644.4784000000001
TRUE,large,29.6766,29.0228
TRUE,large,84.86800000000001,83.791
TRUE,large,37.900200000000005,35.2306
TRUE,large,38.089200000000005,34.5103
TRUE,large,35.9086,33.1513
TRUE,small,12004.8217,9811.1044
TRUE,small,4204.944399999999,2500.1762
TRUE,small,13.5091,10.9777
TRUE,small,7.603,4.5135000000000005
TRUE,small,31.233,27.3665
TRUE,small,90.3704,83.9791
TRUE,large,103.55290000000001,80.5741
TRUE,large,612.8348000000001,442.54359999999997
TRUE,large,137.74849999999998,99.4802
TRUE,large,100.0504,83.0215
TRUE,large,38.8584,27.2287
TRUE,large,18.3357,17.3264
TRUE,small,5.687,3.8974
TRUE,small,37.444900000000004,34.9726
TRUE,small,54.7881,94.6205
TRUE,small,382.6834,719.2649
TRUE,medium,28.506999999999998,27.6806
TRUE,small,31.3502,30.302699999999998
TRUE,small,4.620900000000001,4.6105
TRUE,small,62.0692,61.9686
TRUE,large,30.2304,25.825599999999998
TRUE,small,44.3806,69.1102
TRUE,large,24.063499999999998,21.0913
TRUE,large,30.444399999999998,30.1425
TRUE,small,6.453,7.746700000000001
TRUE,small,53.7601,100.1697
TRUE,large,48.6274,48.1815
TRUE,small,23.066499999999998,22.8879
TRUE,small,42.1939,30.023699999999998
TRUE,small,19.9463,15.1506
TRUE,large,14.9864,13.880300000000002
TRUE,small,29.3121,23.8975
TRUE,small,30.13,24.5699
TRUE,small,103.6891,99.8539
TRUE,small,22.3263,31.5785
TRUE,small,23.4134,35.4433
TRUE,small,10.7325,10.1416
TRUE,small,18.3417,17.3358
TRUE,small,23.4771,30.5432
TRUE,small,387.08299999999997,368.54449999999997
TRUE,small,10.9757,10.7792
TRUE,small,19.0138,9.9988
TRUE,small,33.4341,25.275299999999998
TRUE,small,21.2572,7.0114
TRUE,small,24.3324,20.8354
TRUE,small,18.665,11.648399999999999
TRUE,medium,37.1709,33.9092
TRUE,small,4.847,4.7904
TRUE,small,30.6648,26.798
TRUE,small,50.7834,42.6236
TRUE,small,32882.5747,30409.3365
TRUE,large,18.5661,16.7948
TRUE,large,17.242,16.8812
TRUE,small,32.0282,30.4651
TRUE,large,204.3802,373.6338
TRUE,large,17.604,16.5708
TRUE,small,67.1394,65.0338
TRUE,small,13.298100000000002,10.1339
TRUE,small,7.9232000000000005,7.4548000000000005
TRUE,small,17.5002,17.0618
TRUE,small,36.8521,29.1329
TRUE,large,19.6093,6.681900000000001
TRUE,small,15.900400000000001,13.797899999999998
TRUE,small,104.1436,108.7823
TRUE,small,205.0014,204.79649999999998
TRUE,medium,187.4452,185.5142
TRUE,medium,286.0428,541.3671
TRUE,medium,18.6677,17.9441
TRUE,small,10.500900000000001,9.4572
TRUE,large,211.4897,197.0736
TRUE,small,6.2493,4.0099
TRUE,large,112590.0588,112109.3574
TRUE,small,134.7944,130.631
TRUE,small,120.5169,118.2368
TRUE,large,175.39149999999998,149.2303
TRUE,small,8.058900000000001,4.3718
TRUE,small,28.6317,25.348
TRUE,small,116.8644,113.00450000000001
TRUE,large,905.1226,1451.0529000000001
TRUE,medium,28.934,22.8281
TRUE,large,4798.6909,5754.0763
TRUE,small,37.3419,36.0101
TRUE,small,91.7559,73.514
TRUE,small,37.368100000000005,63.2058
TRUE,small,12.541,20.1093
TRUE,small,103.4516,93.7826
TRUE,small,48302.9133,29844.5576
TRUE,small,36.704800000000006,16.0396
TRUE,small,9.1028,7.418200000000001
TRUE,large,216.7963,332.3241
TRUE,large,8.1354,4.5596
TRUE,small,10.796800000000001,8.7356
TRUE,small,8.2259,6.0441
TRUE,small,5.2748,4.8124
TRUE,medium,53.6903,49.142100000000006
TRUE,small,29.310299999999998,26.3915
TRUE,small,11.6008,10.5897
TRUE,medium,68.5132,61.878800000000005
TRUE,large,70.2,68.0539
TRUE,medium,50.0688,43.350500000000004
TRUE,medium,75.9174,73.0113
TRUE,large,77.2021,75.8417
TRUE,small,13.248899999999999,19.369600000000002
TRUE,small,37.3391,45.3051
TRUE,small,7.0276,6.2776
TRUE,small,11.188600000000001,8.7255
TRUE,small,31.3938,48.005700000000004
TRUE,medium,117.4942,116.1737
TRUE,small,15.323799999999999,14.200099999999999
TRUE,large,2121.8758,2099.877
TRUE,small,10.4953,8.6526
TRUE,small,18.6021,32.547000000000004
TRUE,large,678.772,665.8176000000001
TRUE,small,65.8045,108.4804
TRUE,small,30.747799999999998,19.2336
TRUE,medium,13.546299999999999,5.4693000000000005
TRUE,small,56.558,40.778800000000004
TRUE,small,7.4763,6.3209
TRUE,small,10.2427,7.042400000000001
TRUE,small,7.129300000000001,5.6881
TRUE,small,29.8508,36.923100000000005
TRUE,medium,16.794900000000002,8.426300000000001
TRUE,large,321.4065,496.0155
TRUE,small,10.076699999999999,11.7884
TRUE,large,278.8628,349.3641
TRUE,large,30.1742,29.1909
TRUE,medium,35.2642,31.343999999999998
TRUE,medium,9.7752,8.292
TRUE,small,91.40740000000001,89.40820000000001
TRUE,small,39.133700000000005,37.708400000000005
TRUE,small,13.127099999999999,10.4929
TRUE,small,98.7611,97.9391
TRUE,medium,48.9439,58.6266
TRUE,small,37.988200000000006,47.406200000000005
TRUE,medium,183.2757,201.27409999999998
TRUE,medium,93.4521,147.4131
TRUE,large,615.8900000000001,609.6045
TRUE,medium,183.7172,340.3608
TRUE,large,106.01950000000001,157.2257
TRUE,medium,184.4123,301.12309999999997
TRUE,medium,94.19550000000001,96.9875
TRUE,medium,94.34490000000001,105.9385
TRUE,large,33.1871,20.7094
TRUE,small,103.9517,94.5496
TRUE,medium,273.6798,440.4111
TRUE,medium,94.9576,123.2599
TRUE,medium,633.2922000000001,605.8521000000001
TRUE,small,62.0116,49.6281
TRUE,medium,275.55289999999997,404.51849999999996
TRUE,small,53.8106,85.525
TRUE,medium,67.2968,124.3225
TRUE,large,579.0831000000001,571.1544
TRUE,small,5.7617,5.1193
TRUE,small,20.1933,16.0788
TRUE,small,7.5881,5.9139
TRUE,small,8.4824,5.5625
TRUE,small,5.1258,6.5717
TRUE,small,8.401900000000001,4.4404
TRUE,small,2404.7216,1822.3753000000002
TRUE,medium,103.58890000000001,168.9526
TRUE,large,604.3595,564.3340000000001
TRUE,small,13.326,13.249600000000001
TRUE,large,504.0505,487.80469999999997
TRUE,small,8.4145,6.6482
TRUE,large,1303.5785,1240.6258
TRUE,large,305.1863,281.0195
TRUE,large,969.4049,898.8761000000001
TRUE,large,2300.8129,2204.4822
TRUE,large,794.1128,748.2701000000001
TRUE,large,960.0845,893.5508000000001
TRUE,small,4.9028,4.5056
TRUE,small,5.458,5.227
TRUE,small,7.5899,7.102600000000001
TRUE,large,104.1939,109.3942
TRUE,small,104.6967,98.2866
TRUE,small,79.2805,78.1392
TRUE,medium,15.5779,12.741900000000001
TRUE,small,30.368199999999998,27.720499999999998
TRUE,small,81.0908,74.3783
TRUE,large,253.8276,499.4019
TRUE,large,254.6144,252.8601
TRUE,small,9455.265500000001,8345.865000000002
TRUE,small,242.3279,242.035
TRUE,small,29.9997,26.3053
TRUE,small,31.1143,23.766199999999998
TRUE,small,28.885099999999998,23.7705
TRUE,small,14.7258,13.0811
TRUE,small,178.2799,173.701
TRUE,large,8834.403,7912.5683
TRUE,small,38.2787,36.8583
TRUE,large,504.01259999999996,949.474
TRUE,small,11.178799999999999,10.553
TRUE,small,22.6417,22.2895
TRUE,small,76.81960000000001,75.6502
TRUE,small,6.3997,5.8462
TRUE,small,12.755199999999999,11.784400000000002
TRUE,small,7203.9447,6502.770399999999
TRUE,small,97.4996,90.1057
TRUE,small,17.0735,18.5048
TRUE,small,845.0941,597.6698
TRUE,small,204.9578,333.2629
TRUE,large,583.9056,1107.8547
TRUE,small,103.61580000000001,125.7112
TRUE,large,296.2833,506.5349
TRUE,small,92.2525,100.8863
TRUE,large,293.685,332.58979999999997
TRUE,large,585.3917,705.0345000000001
TRUE,small,58.617700000000006,40.7263
TRUE,small,978.9221,852.4896
TRUE,large,194.51659999999998,384.5743
TRUE,small,16.1903,23.4312
TRUE,small,18.4054,14.761500000000002
TRUE,large,23.485,21.1254
TRUE,large,23.6819,19.1609
TRUE,medium,25.9327,23.2606
TRUE,large,25.9454,24.1909
TRUE,large,24.0977,21.6206
TRUE,large,24.875799999999998,21.9213
TRUE,large,6004.0081,5131.4841
TRUE,large,25.2745,22.5571
TRUE,small,5.1733,3.7947
TRUE,large,42003.594099999995,35218.336899999995
TRUE,large,24.8878,23.0077
TRUE,large,61.493500000000004,55.2984
TRUE,large,25.3325,23.4055
TRUE,small,49.667300000000004,48.2471
TRUE,small,104.5689,103.4758
TRUE,large,24004.949500000002,14218.9565
TRUE,large,60004.0481,57483.4837
TRUE,large,12003.902600000001,11142.3561
TRUE,small,8.8777,14.0227
TRUE,small,7.7686,6.1168
TRUE,large,112.3478,112.0374
TRUE,small,78.9072,47.2727
TRUE,small,53.518,82.687
TRUE,small,45.6961,40.9962
TRUE,small,603.7431,552.9896
TRUE,small,1204.183,743.3687
TRUE,small,14.2152,13.539200000000001
TRUE,small,8.1599,12.540400000000002
TRUE,small,79.0672,64.8415
TRUE,small,54.913700000000006,69.6572
TRUE,small,78.6777,72.4195
TRUE,small,8405.6015,6818.0587
TRUE,small,54.630100000000006,47.2667
TRUE,small,7.3483,6.1754
TRUE,large,112.15310000000001,136.3404
TRUE,large,77.92190000000001,74.0139
TRUE,small,1422.8242,1270.9147
TRUE,large,217.6798,213.7077
TRUE,large,24.831699999999998,31.258
TRUE,large,97.107,115.9966
TRUE,small,7.2224,6.3167
TRUE,small,71.6187,62.6137
TRUE,small,9.1171,7.4916
TRUE,small,18.1982,14.2381
TRUE,small,24.2501,22.7072
TRUE,large,1297.938,1265.0849
TRUE,large,1298.9512,1290.319
TRUE,small,36.091800000000006,35.6159
TRUE,small,22.397399999999998,22.2894
TRUE,small,15.9956,12.298100000000002
TRUE,medium,1796.2708,1701.2404000000001
TRUE,small,31.6539,29.2665
TRUE,medium,129.3228,126.7251
TRUE,small,43.687400000000004,35.553000000000004
TRUE,small,4.7199,4.3943
TRUE,small,21.755,20.265
TRUE,small,14.1189,16.4519
TRUE,small,62.298500000000004,50.7547
TRUE,small,7.3966,9.349
TRUE,small,12.324000000000002,11.4942
TRUE,small,1196.2045,1175.104
TRUE,small,12482.0665,11096.867100000001
TRUE,large,27.2506,22.589
TRUE,small,48.9756,44.010400000000004
TRUE,small,100504.9384,87638.92809999999
TRUE,small,11.4178,17.2494
TRUE,medium,31.2301,49.156600000000005
TRUE,medium,54.3173,54.2682
TRUE,small,205.29829999999998,196.69369999999998
TRUE,large,116.7063,118.10600000000001
TRUE,small,148.552,184.01149999999998
TRUE,large,118.1897,110.23740000000001
TRUE,small,15.169699999999999,9.3686
TRUE,small,18.7594,7.8241000000000005
TRUE,small,7.1915,7.0132
TRUE,small,597.528,868.2115
TRUE,small,153.8105,144.04899999999998
TRUE,small,562.308,378.62919999999997
TRUE,small,255.5151,265.76849999999996
TRUE,large,8.1756,4.6764
TRUE,small,16.4866,12.5108
TRUE,large,9.4138,7.8034
TRUE,small,12.895399999999999,9.809000000000001
TRUE,large,1219.9546,2117.424
TRUE,small,11.360199999999999,7.2889
TRUE,medium,14.850200000000001,8.972100000000001
TRUE,small,72.4263,110.68730000000001
TRUE,small,228.66889999999998,234.95999999999998
TRUE,small,49.1079,50.9255
TRUE,medium,50.0734,46.0948
TRUE,small,72.0463,74.1095
TRUE,small,40.6764,68.5558
TRUE,small,41.8934,72.1105
TRUE,small,229.742,248.48469999999998
TRUE,small,49.953700000000005,79.8709
TRUE,small,70.88770000000001,118.4759
TRUE,small,50.544200000000004,52.744400000000006
TRUE,small,49.472300000000004,84.1149
TRUE,small,92.2135,91.6477
TRUE,small,8.0138,5.030200000000001
TRUE,small,2420.4725999999996,1207.0944
TRUE,small,417.8939,618.1426
TRUE,small,18.2283,10.725000000000001
TRUE,small,8.9963,6.4169
TRUE,small,8.99,7.8152
TRUE,large,136.8681,131.7042
TRUE,large,155.14509999999999,152.7445
TRUE,small,8.9458,13.7777
TRUE,medium,87.9336,82.54350000000001
TRUE,small,23.8494,23.5744
TRUE,small,2403.7821,2219.6512
TRUE,small,6.3452,4.619400000000001
TRUE,large,35.568400000000004,27.5962
TRUE,large,1807.3193,1802.1987000000001
TRUE,small,24004.1267,20394.976000000002
TRUE,small,4.8285,3.8516000000000004
TRUE,large,65.9836,61.517500000000005
TRUE,small,6.1547,5.1835
TRUE,small,59.124,48.090700000000005
TRUE,large,38.1432,33.2978
TRUE,small,5.693,5.2538
TRUE,small,6.2995,4.640700000000001
TRUE,large,409.0275,407.5378
TRUE,large,101.40650000000001,89.7393
TRUE,large,104.5256,204.2001
TRUE,large,101.3913,102.7309
TRUE,small,61.041500000000006,58.388400000000004
TRUE,large,81.9701,81.8107
TRUE,large,58.6077,45.7113
TRUE,large,58.973600000000005,46.290800000000004
TRUE,small,30.6814,28.411099999999998
TRUE,small,17.6345,16.9278
TRUE,small,6.2312,8.800699999999999
TRUE,medium,35.531200000000005,34.894800000000004
TRUE,small,14.550799999999999,12.526299999999999
TRUE,large,255.00969999999998,411.46119999999996
TRUE,small,105.08590000000001,98.1028
TRUE,small,93.5169,133.7594
TRUE,small,8.7521,7.9978
TRUE,large,253.5989,296.5808
TRUE,small,10.5946,7.8926
TRUE,large,253.475,427.924
TRUE,small,3162.3864999999996,3037.3021
TRUE,small,70.4672,125.4214
TRUE,small,204.7804,204.3713
TRUE,small,17.8165,16.0052
TRUE,medium,215715.5436,386971.1954
TRUE,small,29.9117,26.5249
TRUE,medium,259.323,269.8262
TRUE,small,9.1658,6.2561
TRUE,small,8.7741,4.6736
TRUE,large,307.6832,290.9813
TRUE,small,8.6617,7.9956000000000005
TRUE,small,9.0015,13.575199999999999
TRUE,small,24.5301,24.4535
TRUE,small,23.473,23.2682
TRUE,small,23.8398,42.3584
TRUE,small,19.3859,18.0341
TRUE,large,1619.6082000000001,1584.3264000000001
TRUE,large,524.4814,512.2413
TRUE,small,13.110399999999998,11.3004
TRUE,large,393.4078,384.9601
TRUE,small,13.4224,6.7022
TRUE,large,153.42079999999999,135.7338
TRUE,large,103.264,143.5145
TRUE,large,73.54390000000001,135.9091
TRUE,large,53.603100000000005,94.95060000000001
TRUE,large,243.8969,434.22569999999996
TRUE,small,26405.6158,31993.0262
TRUE,small,10.110900000000001,9.5298
TRUE,small,27.2649,24.2885
TRUE,small,12.968399999999999,12.5335
TRUE,large,205.0462,209.30669999999998
TRUE,large,140001.08190000002,127198.895
TRUE,large,879.6239,851.4553000000001
TRUE,small,15.3295,22.9572
TRUE,large,296.38939999999997,342.3367
TRUE,large,1161.2405,1496.0739
TRUE,small,108.4652,116.6324
TRUE,small,6.6006,4.0801
TRUE,large,172.0779,160.57389999999998
TRUE,large,138.2731,125.0304
TRUE,small,7.5809,5.4401
TRUE,small,53.5825,42.247800000000005
TRUE,small,49.2363,59.8716
TRUE,small,24.996,22.1155
TRUE,small,12.557500000000001,7.241
TRUE,large,72.0451,69.85640000000001
TRUE,small,15.649899999999999,15.572199999999999
TRUE,small,8.516200000000001,4.4632000000000005
TRUE,small,23.7994,17.9905
TRUE,small,13.878499999999999,12.628699999999998
TRUE,small,13.314699999999998,19.545199999999998
TRUE,large,120.9926,118.208
TRUE,large,187.6924,184.7131
TRUE,small,562.6357,543.0566
TRUE,small,18.653,15.0901
TRUE,small,28.551099999999998,28.282799999999998
TRUE,small,71.53750000000001,87.87780000000001
TRUE,large,96003.8637,94648.9114
TRUE,small,24.3109,22.0928
TRUE,large,40.5003,70.1677
TRUE,large,2005.6049,2974.4815
TRUE,large,2003.7755,3795.408
TRUE,large,2004.9841000000001,2559.5101
TRUE,small,11.511700000000001,10.385
TRUE,large,2003.8623,3062.3104
TRUE,large,2003.6285,2061.2814999999996
TRUE,large,2003.5073,2597.3813999999998
TRUE,large,2004.9766,3267.8677
TRUE,small,8.895900000000001,8.137599999999999
TRUE,medium,33.6134,49.077400000000004
TRUE,medium,100.1721,117.7881
TRUE,small,14.019400000000001,11.6863
TRUE,small,10.396,9.0766
TRUE,large,343.3168,620.0747
